ticketId,Date (Ticket Created),Date (Ticket Last Updated),Date (Ticket Solved),Type,Category,Sub Category,Ticket Group,Ticket Status,corpId,Ticket Requester Domain,Z Channel,# SLA tickets,# SLAs Achieved,# SLAs Breached (Total),% Achieved,% Breached
525009,7/1/18,7/4/18,7/4/18,Other,Feedback Related,Products,L1 - Support,Closed,9342,lodhagroup.com,App,1,1,0,1,0
525010,7/1/18,7/4/18,7/4/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
525012,7/1/18,7/1/18,7/1/18,Other,Feedback Related,Products,L1 - Support,Closed,7676,aryaomnitalk.com,App,1,1,0,1,0
525013,7/1/18,7/8/18,7/1/18,Query,Product Related,Digi gift card,L1 - Support,Closed,2934,zeta.in,App,1,1,0,1,0
525015,7/1/18,7/8/18,7/1/18,Complaint,Account Related,Account blocked,L1 - Support,Closed,-,gmail.com,App,1,3,0,1,0
525016,7/1/18,7/8/18,7/1/18,Query,App Related,Super card activation via App,L1 - Support,Closed,4754,gmail.com,App,1,1,0,1,0
525018,7/1/18,7/4/18,7/4/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
525019,7/1/18,7/8/18,7/1/18,Query,Product Related,Meal card,L1 - Support,Closed,4309,cdmsmith.com,Chat,1,1,0,1,0
525021,7/1/18,7/8/18,7/1/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,5254,accenture.com,Email,1,1,1,0.5,0.5
525022,7/1/18,7/8/18,7/1/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,9410,zeta.in,App,1,0,1,0,1
525023,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
525026,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525027,7/1/18,7/1/18,7/1/18,Other,Feedback Related,Products,Social Media,Closed,-,,Play Store,1,1,0,1,0
525029,7/1/18,7/11/18,7/11/18,Query,App Related,How to use App,Escalation Desk,Closed,5254,accenture.com,Chat,1,1,1,0.5,0.5
525030,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525031,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525032,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525034,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525035,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525036,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525037,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525038,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,3859,gmail.com,Chat,1,1,0,1,0
525039,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525040,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4295,inthreeaccess.com,App,1,1,0,1,0
525041,7/1/18,7/8/18,7/1/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,13573,zeta.in,App,1,0,1,0,1
525042,7/1/18,7/9/18,7/2/18,Complaint,Merchant Related,Curation issues,L2 - Escalations,Closed,10037,basf.com,App,1,0,2,0,1
525044,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525045,7/1/18,7/9/18,7/2/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
525046,7/1/18,7/8/18,7/1/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525048,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
525051,7/1/18,7/9/18,7/2/18,Complaint,Corporate Benefit Related,Bill decline dispute,L1 - Support,Closed,3917,miqdigital.com,Email,1,1,2,0.333333333333333,0.666666666666667
525053,7/1/18,7/8/18,7/1/18,Query,App Related,Super card activation via App,L1 - Support,Closed,236,arvind.in,Email,1,1,0,1,0
525054,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4707,idfcbank.com,Chat,1,1,0,1,0
525055,7/1/18,7/26/18,7/19/18,Complaint,Sodexo Related,Unable to view the cloud card,L2 - Escalations,Closed,5579,gmail.com,Phone,1,0,1,0,1
525056,7/1/18,7/8/18,7/1/18,Query,App Related,Super card activation via App,L1 - Support,Closed,2934,redcarpetup.com,Email,1,1,1,0.5,0.5
525060,7/1/18,7/8/18,7/1/18,Query,Product Related,Meal card,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
525061,7/1/18,7/11/18,7/6/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,Escalation Desk,Closed,4707,idfcbank.com,Phone,1,0,1,0,1
525063,7/1/18,7/8/18,7/1/18,Query,Product Related,How to apply for super card,L1 - Support,Closed,236,arvind.in,Email,1,0,1,0,1
525064,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5254,innominds.com,Chat,1,1,0,1,0
525065,7/1/18,7/8/18,7/1/18,Query,Product Related,Super card status,L1 - Support,Closed,261,crompton.co.in,Chat,1,1,0,1,0
525066,7/1/18,7/10/18,7/3/18,Complaint,Payment Related,Refund not received,L2 - Escalations,Closed,3859,gmail.com,Chat,1,2,0,1,0
525067,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5254,innominds.com,App,1,1,0,1,0
525069,7/1/18,7/4/18,7/1/18,Query,Product Related,Meal card,L1 - Support,Closed,3960,tatamotors.com,Chat,1,1,0,1,0
525070,7/1/18,7/8/18,7/1/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,4753,indigo.co.in,App,1,0,1,0,1
525071,7/1/18,7/8/18,7/1/18,Query,Web Related,Super card activation via Web,L1 - Support,Closed,5254,innominds.com,Chat,1,1,0,1,0
525074,7/1/18,7/3/18,7/3/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,11017,goldcrestindia.com,Chat,1,2,0,1,0
525076,7/1/18,7/8/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525078,7/1/18,7/8/18,7/1/18,Query,Product Related,Super card status,L1 - Support,Closed,-,gmail.com,App,1,0,1,0,1
525079,7/1/18,7/8/18,7/1/18,Other,DNC,Blank chat,L1 - Support,Closed,14419,arisglobal.com,Chat,1,1,0,1,0
525082,7/1/18,7/4/18,7/4/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
525083,7/1/18,7/4/18,7/4/18,Query,App Related,Swipe to pay,L1 - Support,Closed,5254,accenture.com,App,1,0,1,0,1
525084,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525085,7/1/18,7/9/18,7/2/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
525086,7/1/18,7/8/18,7/1/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525088,7/1/18,7/8/18,7/1/18,Query,App Related,Super card activation via App,L1 - Support,Closed,4962,janalakshmi.com,Chat,1,1,0,1,0
525089,7/1/18,7/8/18,7/1/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,9056,gmail.com,Email,1,0,1,0,1
525090,7/1/18,7/11/18,7/4/18,Complaint,Payment Related,Add funds via UPI dispute,L2 - Escalations,Closed,-,outlook.com,App,1,0,2,0,1
525091,7/1/18,7/1/18,7/1/18,Other,Feedback Related,Products,L1 - Support,Closed,9410,zeta.in,App,1,0,1,0,1
525095,7/1/18,7/9/18,7/2/18,Complaint,Corporate Benefit Related,Meal voucher not received,L1 - Support,Closed,10890,tieto.com,Chat,1,1,1,0.5,0.5
525096,7/1/18,7/9/18,7/2/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,10691,sodexo.com,Email,1,0,1,0,1
525097,7/1/18,7/8/18,7/1/18,Request,Product Related,Apply for super card,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
525099,7/1/18,7/8/18,7/1/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,14416,xa.pwc.com,App,1,1,0,1,0
525100,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,14419,arisglobal.com,Chat,1,1,0,1,0
525101,7/1/18,7/11/18,7/4/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,3869,avivaindia.com,Phone,1,1,0,1,0
525102,7/1/18,7/8/18,7/1/18,Query,Product Related,Super card,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
525104,7/1/18,7/8/18,7/1/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,5254,accenture.com,Email,1,1,0,1,0
525105,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,14419,arisglobal.com,Chat,1,1,0,1,0
525106,7/1/18,7/8/18,7/1/18,Query,App Related,Add money to cash card,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
525107,7/1/18,7/5/18,7/5/18,Complaint,Merchant Related,Sales report issues,L2 - Escalations,Closed,-,vivacityfoods.com,Phone,1,0,1,0,1
525108,7/1/18,7/7/18,7/1/18,Complaint,App Related,App usage issue,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
525109,7/1/18,7/8/18,7/1/18,Query,Web Related,Super card activation via Web,L1 - Support,Closed,3384,capgemini.com,Chat,1,1,0,1,0
525110,7/1/18,7/12/18,7/5/18,Complaint,Payment Related,Refund not received,L1 - Support,Closed,740,aranca.com,App,1,2,2,0.5,0.5
525111,7/1/18,7/8/18,7/1/18,Query,App Related,Super card activation via App,L1 - Support,Closed,-,dxc.com,Email,1,2,1,0.666666666666667,0.333333333333333
525114,7/1/18,7/1/18,7/1/18,Other,Feedback Related,Products,Social Media,Closed,-,,Play Store,1,1,0,1,0
525115,7/1/18,7/8/18,7/1/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L1 - Support,Closed,9625,zeta.in,App,1,1,0,1,0
525116,7/1/18,7/8/18,7/1/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,3859,amazon.com,App,1,1,0,1,0
525117,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5254,innominds.com,Chat,1,1,0,1,0
525118,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
525119,7/1/18,7/8/18,7/1/18,Complaint,Corporate Benefit Related,Bill approved but remain unpaid,L1 - Support,Closed,347,tigeranalytics.com,App,1,0,1,0,1
525120,7/1/18,7/1/18,7/1/18,Other,Feedback Related,Products,Social Media,Closed,-,,Play Store,1,1,0,1,0
525121,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5254,accenture.com,App,1,1,0,1,0
525122,7/1/18,7/4/18,7/4/18,Query,Product Related,Digi gift card,Escalation Desk,Closed,2934,gmail.com,Phone,1,1,0,1,0
525123,7/1/18,7/1/18,7/1/18,Other,Feedback Related,Products,L1 - Support,Closed,5254,accenture.com,App,1,1,0,1,0
525124,7/1/18,7/8/18,7/1/18,Other,DNC,Blank chat,L1 - Support,Closed,-,,Chat,1,1,0,1,0
525125,7/1/18,7/4/18,7/4/18,Complaint,Payment Related,Refund not received,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
525126,7/1/18,7/4/18,7/1/18,Complaint,Promos Offers Related,Reward benefits not received,L1 - Support,Closed,4579,epam.com,Chat,1,1,0,1,0
525127,7/1/18,7/8/18,7/1/18,Query,Product Related,Communication card,L1 - Support,Closed,14419,arisglobal.com,Chat,1,1,0,1,0
525128,7/1/18,7/8/18,7/1/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,,Chat,1,1,0,1,0
525129,7/1/18,7/4/18,7/4/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,9410,gmail.com,Email,1,1,0,1,0
525130,7/1/18,7/8/18,7/1/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,13624,zeta.in,App,1,1,0,1,0
525132,7/1/18,7/10/18,7/10/18,Complaint,Payment Related,Add funds via IMPS/NEFT dispute,Escalation Desk,Closed,-,gmail.com,Phone,1,0,1,0,1
525133,7/1/18,7/8/18,7/1/18,Query,Product Related,Meal card,L1 - Support,Closed,5254,accenture.com,App,1,1,0,1,0
525134,7/1/18,7/10/18,7/3/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,7010,gmail.com,Email,1,2,1,0.666666666666667,0.333333333333333
525135,7/1/18,7/8/18,7/1/18,Query,App Related,Block super card via App,L1 - Support,Closed,2934,gmail.com,App,1,1,0,1,0
525136,7/1/18,7/9/18,7/2/18,Complaint,Merchant Related,Curation issues,L2 - Escalations,Closed,5254,accenture.com,App,1,3,1,0.75,0.25
525137,7/1/18,7/4/18,7/4/18,Request,Account Related,Block account,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
525139,7/1/18,7/4/18,7/1/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,3429,gmail.com,Email,1,1,0,1,0
525140,7/1/18,7/7/18,7/1/18,Query,App Related,Block super card via App,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
525141,7/1/18,7/4/18,7/1/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,vestas.com,Email,1,2,0,1,0
525142,7/1/18,7/8/18,7/1/18,Other,DNC,Blank chat,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
525143,7/1/18,7/13/18,7/6/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,14348,virtusa.com,Phone,1,0,1,0,1
525145,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,10710,copart.com,Chat,1,1,0,1,0
525146,7/1/18,7/8/18,7/1/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,5254,accenture.com,App,1,1,0,1,0
525148,7/1/18,7/4/18,7/1/18,Complaint,Payment Related,Super card online dispute,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
525149,7/1/18,7/4/18,7/4/18,Complaint,Payment Related,Offline txn - Double debit,L1 - Support,Closed,5745,zeta.in,App,1,1,0,1,0
525150,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
525151,7/1/18,7/4/18,7/4/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,5254,accenture.com,App,1,1,0,1,0
525152,7/1/18,7/21/18,7/14/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L2 - Escalations,Closed,-,zeta.in,App,1,1,1,0.5,0.5
525154,7/1/18,7/8/18,7/1/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,4500,uttamgalva.com,App,1,1,0,1,0
525162,7/1/18,7/10/18,7/10/18,Query,App Related,Passbook,Escalation Desk,Closed,-,gmail.com,web form,1,0,1,0,1
525163,7/1/18,7/8/18,7/1/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,-,gmail.com,Phone,1,1,0,1,0
525164,7/1/18,7/8/18,7/1/18,Complaint,Web Related,Trouble login via Web,L1 - Support,Closed,3859,amazon.com,Email,1,1,0,1,0
525165,7/1/18,7/1/18,7/1/18,Other,Feedback Related,Services,L1 - Support,Closed,10343,rimedohealth.com,App,1,1,0,1,0
525168,7/1/18,7/4/18,7/4/18,Request,Account Related,Block account,L1 - Support,Closed,-,icloud.com,App,1,1,0,1,0
525169,7/1/18,7/8/18,7/1/18,Complaint,App Related,Issue with Zapps food,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
525170,7/1/18,7/8/18,7/1/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,647,noemail.com,Chat,1,1,0,1,0
525171,7/1/18,7/8/18,7/1/18,Complaint,App Related,App usage issue,Social Media,Closed,-,,Facebook,1,0,1,0,1
525173,7/1/18,7/8/18,7/1/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,9410,zeta.in,App,1,1,0,1,0
525174,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,9410,zeta.in,App,1,1,0,1,0
525175,7/1/18,7/6/18,7/1/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,8722,iconplc.com,Phone,1,1,0,1,0
525176,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,9410,zeta.in,App,1,1,0,1,0
525177,7/1/18,7/2/18,7/2/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,Email,1,1,2,0.333333333333333,0.666666666666667
525178,7/1/18,7/10/18,7/3/18,Complaint,Promos Offers Related,Reward benefits not received,L1 - Support,Closed,445,zensar.com,Chat,1,1,1,0.5,0.5
525179,7/1/18,7/8/18,7/1/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525180,7/1/18,7/8/18,7/1/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525182,7/1/18,7/8/18,7/1/18,Query,Product Related,Digi gift card,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
525183,7/1/18,7/4/18,7/4/18,Complaint,Merchant Related,Curation issues,L2 - Escalations,Closed,11017,dishd2h.com,web form,1,1,0,1,0
525184,7/1/18,7/4/18,7/4/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
525187,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4707,idfcbank.com,Chat,1,1,0,1,0
525188,7/1/18,7/4/18,7/4/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
525189,7/1/18,7/8/18,7/1/18,Complaint,Merchant Related,Curation issues,L2 - Escalations,Closed,4707,idfcbank.com,Phone,1,1,0,1,0
525190,7/1/18,7/8/18,7/1/18,Query,Product Related,LTA card,L1 - Support,Closed,10710,copart.com,Chat,1,1,0,1,0
525191,7/1/18,7/4/18,7/4/18,Query,App Related,Block super card via App,L1 - Support,Closed,5217,gmail.com,Chat,1,1,0,1,0
525192,7/1/18,7/6/18,7/6/18,Complaint,Payment Related,Refund not received,L1 - Support,Closed,4636,thegbfoods.com,App,1,2,1,0.666666666666667,0.333333333333333
525193,7/1/18,7/8/18,7/1/18,Other,DNC,Blank chat,L1 - Support,Closed,4369,qualitykiosk.com,Chat,1,1,0,1,0
525194,7/1/18,7/8/18,7/1/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,9028,zeta.in,App,1,1,0,1,0
525196,7/1/18,7/11/18,7/4/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,5254,accenture.com,App,1,1,1,0.5,0.5
525197,7/1/18,7/7/18,7/4/18,Request,Account Related,Block account,L1 - Support,Closed,5214,yahoo.com,Phone,1,1,2,0.333333333333333,0.666666666666667
525198,7/1/18,7/8/18,7/1/18,Other,DNC,Blank chat,L1 - Support,Closed,5214,honeywell.com,Chat,1,1,0,1,0
525199,7/1/18,7/9/18,7/9/18,Complaint,App Related,Unable to add money to Cash Card,Escalation Desk,Closed,695,broadridge.com,Phone,1,0,1,0,1
525201,7/1/18,7/8/18,7/1/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,5254,gmail.com,App,1,1,0,1,0
525202,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
525203,7/1/18,7/1/18,7/1/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
525204,7/1/18,7/17/18,7/10/18,Complaint,App Related,Passbook related issues,L1 - Support,Closed,3177,emerson.com,Chat,1,2,2,0.5,0.5
525206,7/1/18,7/4/18,7/4/18,Request,Account Related,Block account,L1 - Support,Closed,5214,honeywell.com,App,1,1,0,1,0
525208,7/1/18,7/4/18,7/4/18,Complaint,Payment Related,Recharge transaction dispute,L2 - Escalations,Closed,-,gmail.com,App,1,1,1,0.5,0.5
525210,7/1/18,7/1/18,7/1/18,Other,Feedback Related,Products,L1 - Support,Closed,10636,tatatrusts.org,App,1,1,0,1,0
525212,7/1/18,7/16/18,7/9/18,Complaint,App Related,Issue with Reward points redemption,L2 - Escalations,Closed,2317,citiustech.com,Chat,1,3,1,0.75,0.25
525213,7/1/18,7/9/18,7/2/18,Complaint,App Related,Unable to apply for SSKYC,L2 - Escalations,Closed,-,gmail.com,App,1,0,2,0,1
525215,7/1/18,7/8/18,7/1/18,Query,Product Related,Meal card,L1 - Support,Closed,5254,gmail.com,Chat,1,1,0,1,0
525216,7/1/18,7/11/18,7/4/18,Complaint,Payment Related,Recharge transaction dispute,L2 - Escalations,Closed,-,asia.com,Email,1,2,0,1,0
525217,7/1/18,7/17/18,7/17/18,Request,Product Related,Corporate user super card request,Escalation Desk,Closed,445,zensar.com,Phone,1,0,1,0,1
525219,7/1/18,7/2/18,7/2/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,9410,sodexo.com,Email,1,0,1,0,1
525220,7/1/18,7/6/18,7/6/18,Complaint,App Related,App usage issue,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
525221,7/1/18,7/8/18,7/1/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,9988,zeta.in,App,1,1,0,1,0
525222,7/1/18,7/8/18,7/1/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,3971,sony.com,Chat,1,1,0,1,0
525223,7/1/18,7/8/18,7/1/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525225,7/1/18,7/4/18,7/4/18,Complaint,App Related,Issue with QC gift card,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
525226,7/1/18,7/4/18,7/4/18,Complaint,Payment Related,Super card online dispute,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
525227,7/1/18,7/8/18,7/1/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525228,7/1/18,7/9/18,7/2/18,Complaint,Promos Offers Related,Reward benefits not received,L2 - Escalations,Closed,445,zensar.com,Phone,1,1,0,1,0
525229,7/1/18,7/11/18,7/4/18,Complaint,Payment Related,Online txn failure,L1 - Support,Closed,5254,accenture.com,App,1,0,2,0,1
525230,7/1/18,7/8/18,7/1/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
525231,7/1/18,7/1/18,7/1/18,Complaint,Account Related,Account blocked,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
525232,7/1/18,7/4/18,7/1/18,Complaint,Payment Related,Add funds via IMPS/NEFT dispute,L2 - Escalations,Closed,695,broadridge.com,Phone,1,1,0,1,0
525233,7/1/18,7/8/18,7/1/18,Query,Product Related,Meal card,L1 - Support,Closed,4267,gmail.com,Email,1,0,1,0,1
